Type,회사명,채권종류,회차,발행액(억원),만기일,평가종류,직전등급,현재등급,평가일,리포트,재무기준일,유효일,발행한도(억원),직전Outlook,현재Outlook,기준통화,종류,시리즈,유형,공여기관,한도액(억원),약정만료일,프로그램,발행일
회사채,국민은행,SB,2802구조일15-25,100,2023.02.25,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,국민은행,SBS,3305이표일(03)10후-7,3000,2023.05.07,정기,AA+,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,국민은행,SBS,3305이표일(03)10후-7,3000,2023.05.07,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,롯데손해보험,HB,2(신종),220,2046.12.21,정기,A-,A-,2017.04.28,S,,,,,,,,,,,,,,
회사채,롯데손해보험,HB,2(신종),220,2046.12.21,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,롯데손해보험,SBS,4,150,2026.12.21,정기,A,A,2017.04.28,S,,,,,,,,,,,,,,
회사채,롯데손해보험,SBS,4,150,2026.12.21,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,비엔케이캐피탈,FRN,116,500,2022.06.20,본,,AA-,2017.04.28,S,,,,,,,,,,,,,,
회사채,비엔케이캐피탈,FRN,116,500,2022.06.20,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,비엔케이캐피탈,SB,99,100,2026.09.21,정기,AA-,AA-,2017.04.28,S,,,,,,,,,,,,,,
회사채,비엔케이캐피탈,SB,99,100,2026.09.21,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,삼성카드,SB,2279,100,2022.12.20,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,삼성카드,SB,2279,100,2022.12.20,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2280,200,2022.12.20,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2280,200,2022.12.20,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,SBS,17-09이10갑(후),2000,2023.09.23,정기,AA+,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,SBS,17-09이10갑(후),2000,2023.09.23,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,SB,19-08이5B,1000,2022.08.25,정기,AAA,AAA,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,SB,19-08이5B,1000,2022.08.25,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,FRN,20-08단15-A,600,2031.08.24,정기,AAA,AAA,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,FRN,20-08단15-A,600,2031.08.24,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,COCOT2,20-09-이-15-갑(후),400,2031.09.29,정기,AA,AA,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,COCOT2,20-09-이-15-갑(후),400,2031.09.29,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,HB,신한은행1,2225,2034.10.28,정기,AA,AA,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한은행,HB,신한은행1,2225,2034.10.28,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한카드,FRN,1930-1,500,2022.12.20,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한카드,FRN,1930-1,500,2022.12.20,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한캐피탈,SB,303-3,200,2025.09.01,정기,AA-,AA-,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한캐피탈,SB,303-3,200,2025.09.01,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,SBS,17-10이(후)10갑-11,5000,2023.10.11,정기,AA+,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,SBS,17-10이(후)10갑-11,5000,2023.10.11,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,HB,17-11이(신종)30갑-13,2000,2043.11.13,정기,AA,AA,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,HB,17-11이(신종)30갑-13,2000,2043.11.13,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,COCOT1,19-06이표(신종)30갑-03,2400,2045.06.03,정기,AA-,AA-,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,COCOT1,19-06이표(신종)30갑-03,2400,2045.06.03,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,COCOT2,20회03이표(후순위)10갑-28,2500,2026.03.28,정기,AA,AA,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,COCOT2,20회03이표(후순위)10갑-28,2500,2026.03.28,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,SB,21-02이표05갑-27,1100,2022.02.27,정기,AAA,AAA,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리은행,SB,21-02이표05갑-27,1100,2022.02.27,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리카드,SB,109-2,100,2022.05.26,본,,AA,2017.04.28,S,,,,,,,,,,,,,,
회사채,우리카드,SB,109-2,100,2022.05.26,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,189-3,200,2024.05.24,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,189-3,200,2024.05.24,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,COCOT2,하나은행(외환)(상)38-08이10갑-31(후),3000,2025.08.31,정기,AA,AA,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,COCOT2,하나은행(외환)(상)38-08이10갑-31(후),3000,2025.08.31,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,HB,하나은행(외환)36-10이30갑-25(신종),1800,2043.10.25,정기,AA,AA,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,HB,하나은행(외환)36-10이30갑-25(신종),1800,2043.10.25,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,SB,하나은행(외환)38-08이15갑-06(고콜),600,2030.08.06,정기,AAA,AAA,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,SB,하나은행(외환)38-08이15갑-06(고콜),600,2030.08.06,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,SBS,하나은행13-09이120갑05후,2000,2023.09.05,정기,AA+,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,하나은행,SBS,하나은행13-09이120갑05후,2000,2023.09.05,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,한국씨티은행,SB,21-3이05-A,1200,2022.03.10,정기,AAA,AAA,2017.04.28,S,,,,,,,,,,,,,,
회사채,한국씨티은행,SB,21-3이05-A,1200,2022.03.10,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,한화투자증권,DLB,134,474.95,2030.10.15,정기,A,A,2017.04.28,S excel,,,,,,,,,,,,,,
회사채,한화투자증권,DLB,134,474.95,2030.10.15,정기,안정적,안정적,2017.04.28,S excel,,,,,,,,,,,,,,
회사채,한화투자증권,SBS,24,400,2021.12.10,정기,A-,A-,2017.04.28,S excel,,,,,,,,,,,,,,
회사채,한화투자증권,SBS,24,400,2021.12.10,정기,안정적,안정적,2017.04.28,S excel,,,,,,,,,,,,,,
회사채,현대카드,FRN,685-3,600,2022.05.26,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대카드,FRN,685-3,600,2022.05.26,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대카드,SB,685-5,100,2022.05.26,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대카드,SB,685-5,100,2022.05.26,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1680,500,2022.03.17,정기,AA+,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1680,500,2022.03.17,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1681-3,100,2022.03.18,정기,AA+,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1681-3,100,2022.03.18,정기,안정적,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1692-3,100,2027.05.19,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1692-3,100,2027.05.19,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1692-6,100,2022.05.19,본,,AA+,2017.04.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1692-6,100,2022.05.19,본,,안정적,2017.04.28,S,,,,,,,,,,,,,,
회사채,신한금융투자,ELB,1802호,5.86,2022.05.23,본,,AA,2017.04.27,S excel,,,,,,,,,,,,,,
회사채,신한금융투자,ELB,1802호,5.86,2022.05.23,본,,안정적,2017.04.27,S excel,,,,,,,,,,,,,,
회사채,한국토지주택공사,SB,254(토지주택채권),800,2034.01.28,정기,AAA,AAA,2017.04.27,S R,,,,,,,,,,,,,,
회사채,한국토지주택공사,SB,254(토지주택채권),800,2034.01.28,정기,안정적,안정적,2017.04.27,S R,,,,,,,,,,,,,,
회사채,한국토지주택공사,PFB,325,1400,2046.07.27,정기,AAA,AAA,2017.04.27,S R,,,,,,,,,,,,,,
회사채,한국토지주택공사,PFB,325,1400,2046.07.27,정기,안정적,안정적,2017.04.27,S R,,,,,,,,,,,,,,
회사채,한국토지주택공사,PFB,330,1000,2032.04.27,본,,AAA,2017.04.27,S R,,,,,,,,,,,,,,
회사채,한국토지주택공사,PFB,330,1000,2032.04.27,본,,안정적,2017.04.27,S R,,,,,,,,,,,,,,
회사채,S-OIL,SB,51-3,600,2027.02.22,정기,AA+,AA+,2017.04.25,S R,,,,,,,,,,,,,,
회사채,S-OIL,SB,51-3,600,2027.02.22,정기,안정적,안정적,2017.04.25,S R,,,,,,,,,,,,,,
회사채,SK이노베이션,SB,2-3,600,2024.07.16,정기,AA+,AA+,2017.04.25,S,,,,,,,,,,,,,,
회사채,SK이노베이션,SB,2-3,600,2024.07.16,정기,안정적,안정적,2017.04.25,S,,,,,,,,,,,,,,
회사채,에스케이에너지,SB,42-2,700,2022.11.04,정기,AA+,AA+,2017.04.25,S R,,,,,,,,,,,,,,
회사채,에스케이에너지,SB,42-2,700,2022.11.04,정기,안정적,안정적,2017.04.25,S R,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,SB,556,300,2026.11.30,정기,AAA,AAA,2017.04.25,S R,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,SB,556,300,2026.11.30,정기,안정적,안정적,2017.04.25,S R,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,563,1200,2022.03.24,정기,AAA,AAA,2017.04.25,S R,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,563,1200,2022.03.24,정기,안정적,안정적,2017.04.25,S R,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,576,1600,2022.07.14,본,,AAA,2017.04.25,S R,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,576,1600,2022.07.14,본,,안정적,2017.04.25,S R,,,,,,,,,,,,,,
회사채,동원산업,SB,29-2,1100,2021.10.28,정기,AA-,AA-,2017.04.24,S B,,,,,,,,,,,,,,
회사채,동원산업,SB,29-2,1100,2021.10.28,정기,안정적,안정적,2017.04.24,S B,,,,,,,,,,,,,,
회사채,하이투자증권,DLB,15,"42,900,000(USD)",2030.08.07,정기,A,A,2017.04.21,S excel,,,,,,,,,,,,,,
회사채,하이투자증권,DLB,15,"42,900,000(USD)",2030.08.07,정기,안정적,안정적,2017.04.21,S excel,,,,,,,,,,,,,,
회사채,CJ제일제당,SB,22-3,500,2024.03.02,정기,AA,AA,2017.04.20,S R,,,,,,,,,,,,,,
회사채,CJ제일제당,SB,22-3,500,2024.03.02,정기,안정적,안정적,2017.04.20,S R,,,,,,,,,,,,,,
회사채,DB금융투자,SBS,8,280,2022.03.25,정기,A,A,2017.04.20,S,,,,,,,,,,,,,,
회사채,DB금융투자,SBS,8,280,2022.03.25,정기,부정적,부정적,2017.04.20,S,,,,,,,,,,,,,,
회사채,DB손해보험,SBS,1-3,1270,2027.05.25,본,,AA+,2017.04.20,S,,,,,,,,,,,,,,
회사채,DB손해보험,SBS,1-3,1270,2027.05.25,본,,안정적,2017.04.20,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,152-4,100,2022.04.08,정기,AA-,AA-,2017.04.20,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,152-4,100,2022.04.08,정기,안정적,안정적,2017.04.20,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,154-5,100,2022.05.12,본,,AA-,2017.04.19,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,154-5,100,2022.05.12,본,,안정적,2017.04.19,S,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,376-5,200,2022.04.07,정기,AA-,AA-,2017.04.19,S,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,376-5,200,2022.04.07,정기,안정적,안정적,2017.04.19,S,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,379-5,100,2022.05.12,본,,AA-,2017.04.19,S,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,379-5,100,2022.05.12,본,,안정적,2017.04.19,S,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,111-2,700,2027.05.12,본,,AAA,2017.04.18,S,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,111-2,700,2027.05.12,본,,안정적,2017.04.18,S,,,,,,,,,,,,,,
회사채,씨제이대한통운,SB,91-3,500,2023.09.12,정기,AA-,AA-,2017.04.17,S R,,,,,,,,,,,,,,
회사채,씨제이대한통운,SB,91-3,500,2023.09.12,정기,안정적,안정적,2017.04.17,S R,,,,,,,,,,,,,,
회사채,씨제이대한통운,SB,92-2,2100,2022.04.27,본,,AA-,2017.04.17,S R,,,,,,,,,,,,,,
회사채,씨제이대한통운,SB,92-2,2100,2022.04.27,본,,안정적,2017.04.17,S R,,,,,,,,,,,,,,
회사채,LG전자,SB,83-3,700,2027.04.28,본,,AA,2017.04.14,S R,,,,,,,,,,,,,,
회사채,LG전자,SB,83-3,700,2027.04.28,본,,안정적,2017.04.14,S R,,,,,,,,,,,,,,
회사채,SK네트웍스,SB,179-3,1000,2022.04.29,정기,AA-,AA-,2017.04.14,S R,,,,,,,,,,,,,,
회사채,SK네트웍스,SB,179-3,1000,2022.04.29,정기,안정적,안정적,2017.04.14,S R,,,,,,,,,,,,,,
회사채,한국투자캐피탈,SB,11(한국투자금융지주 권면보증),500,2021.10.25,정기,AA-,AA-,2017.04.14,S excel,,,,,,,,,,,,,,
회사채,한국투자캐피탈,SB,11(한국투자금융지주 권면보증),500,2021.10.25,정기,안정적,안정적,2017.04.14,S excel,,,,,,,,,,,,,,
회사채,현대해상화재보험,SBS,1-2,1700,2025.10.21,정기,AA+,AA+,2017.04.14,S,,,,,,,,,,,,,,
회사채,현대해상화재보험,SBS,1-2,1700,2025.10.21,정기,안정적,안정적,2017.04.14,S,,,,,,,,,,,,,,
회사채,현대해상화재보험,SBS,2-3,740,2027.05.26,본,,AA+,2017.04.14,S,,,,,,,,,,,,,,
회사채,현대해상화재보험,SBS,2-3,740,2027.05.26,본,,안정적,2017.04.14,S,,,,,,,,,,,,,,
회사채,흥국화재해상보험,HB,1,920,2046.12.29,정기,A-,A-,2017.04.14,S excel,,,,,,,,,,,,,,
회사채,흥국화재해상보험,HB,1,920,2046.12.29,정기,안정적,안정적,2017.04.14,S excel,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,45-3,1100,2037.04.27,본,,AAA,2017.04.13,S R,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,45-3,1100,2037.04.27,본,,안정적,2017.04.13,S R,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,9-2,700,2029.10.16,정기,AAA,AAA,2017.04.13,S R,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,9-2,700,2029.10.16,정기,안정적,안정적,2017.04.13,S R,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,70-4,500,2031.06.03,정기,AAA,AAA,2017.04.12,S R,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,70-4,500,2031.06.03,정기,안정적,안정적,2017.04.12,S R,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,71-4,900,2032.04.25,본,,AAA,2017.04.12,S R,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,71-4,900,2032.04.25,본,,안정적,2017.04.12,S R,,,,,,,,,,,,,,
회사채,현대커머셜,SB,264-2,100,2022.03.11,정기,AA-,AA-,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,264-2,100,2022.03.11,정기,안정적,안정적,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,270-2,300,2022.12.20,정기,AA-,AA-,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,270-2,300,2022.12.20,정기,안정적,안정적,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,275-3,200,2022.05.11,본,,AA-,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,275-3,200,2022.05.11,본,,안정적,2017.04.12,S,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,70-4,500.0,2031.06.03,정기,AAA,AAA,2017.04.12,S R,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,70-4,500.0,2031.06.03,정기,안정적,안정적,2017.04.12,S R,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,71-4,900.0,2032.04.25,본,,AAA,2017.04.12,S R,,,,,,,,,,,,,,
회사채,SK텔레콤,SB,71-4,900.0,2032.04.25,본,,안정적,2017.04.12,S R,,,,,,,,,,,,,,
회사채,현대커머셜,SB,264-2,100.0,2022.03.11,정기,AA-,AA-,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,264-2,100.0,2022.03.11,정기,안정적,안정적,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,270-2,300.0,2022.12.20,정기,AA-,AA-,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,270-2,300.0,2022.12.20,정기,안정적,안정적,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,275-3,200.0,2022.05.11,본,,AA-,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,275-3,200.0,2022.05.11,본,,안정적,2017.04.12,S,,,,,,,,,,,,,,
회사채,현대중공업지주,SB,1-2(현대중공업외 연대보증),700.0,2022.03.03,수시,,A-,2017.04.11,S,,,,,,,,,,,,,,
회사채,현대중공업지주,SB,1-2(현대중공업외 연대보증),700.0,2022.03.03,수시,,안정적,2017.04.11,S,,,,,,,,,,,,,,
회사채,경남은행,COCOT2,21-04이(후)10A-25,500.0,2027.04.25,본,,AA-,2017.04.10,S,,,,,,,,,,,,,,
회사채,경남은행,COCOT2,21-04이(후)10A-25,500.0,2027.04.25,본,,안정적,2017.04.10,S,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,247-4,200.0,2022.04.21,본,,AA-,2017.04.10,S,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,247-4,200.0,2022.04.21,본,,안정적,2017.04.10,S,,,,,,,,,,,,,,
회사채,오릭스캐피탈코리아,SB,20-2(ORIX 권면보증),200.0,2022.04.11,본,,AA+,2017.04.06,S excel,,,,,,,,,,,,,,
회사채,오릭스캐피탈코리아,SB,20-2(ORIX 권면보증),200.0,2022.04.11,본,,안정적,2017.04.06,S excel,,,,,,,,,,,,,,
회사채,오성첨단소재,BW1,20,240.0,2022.04.27,본,,B+,2017.04.06,S B,,,,,,,,,,,,,,
회사채,오성첨단소재,BW1,20,240.0,2022.04.27,본,,안정적,2017.04.06,S B,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,64-3,200.0,2021.08.26,정기,A,A,2017.04.05,S excel,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,64-3,200.0,2021.08.26,정기,안정적,안정적,2017.04.05,S excel,,,,,,,,,,,,,,
회사채,한국스탠다드차타드은행,FRN,15-11-단(콜)05-30,500.0,2030.11.30,정기,AAA,AAA,2017.04.05,S,,,,,,,,,,,,,,
회사채,한국스탠다드차타드은행,FRN,15-11-단(콜)05-30,500.0,2030.11.30,정기,부정적,안정적,2017.04.05,S,,,,,,,,,,,,,,
회사채,한국전력공사,SB,894,1100.0,2029.08.27,정기,AAA,AAA,2017.04.05,S R,,,,,,,,,,,,,,
회사채,한국전력공사,SB,894,1100.0,2029.08.27,정기,안정적,안정적,2017.04.05,S R,,,,,,,,,,,,,,
회사채,SK가스,SB,33-2,1000.0,2022.03.06,정기,AA-,AA-,2017.04.04,S R,,,,,,,,,,,,,,
회사채,SK가스,SB,33-2,1000.0,2022.03.06,정기,안정적,안정적,2017.04.04,S R,,,,,,,,,,,,,,
회사채,SK가스,SB,34-2,1000.0,2022.04.17,본,,AA-,2017.04.04,S R,,,,,,,,,,,,,,
회사채,SK가스,SB,34-2,1000.0,2022.04.17,본,,안정적,2017.04.04,S R,,,,,,,,,,,,,,
회사채,한국수자원공사,SB,203,1300.0,2029.10.21,정기,AAA,AAA,2017.04.03,S R,,,,,,,,,,,,,,
회사채,한국수자원공사,SB,203,1300.0,2029.10.21,정기,안정적,안정적,2017.04.03,S R,,,,,,,,,,,,,,
회사채,한국수자원공사,PFB,221,500.0,2026.07.03,정기,AAA,AAA,2017.04.03,S R,,,,,,,,,,,,,,
회사채,한국수자원공사,PFB,221,500.0,2026.07.03,정기,안정적,안정적,2017.04.03,S R,,,,,,,,,,,,,,
회사채,한국수자원공사,PFB,233,300.0,2027.04.06,본,,AAA,2017.04.03,S R,,,,,,,,,,,,,,
회사채,한국수자원공사,PFB,233,300.0,2027.04.06,본,,안정적,2017.04.03,S R,,,,,,,,,,,,,,
회사채,롯데카드,SB,330-5,200.0,2022.02.10,정기,AA,AA,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,롯데카드,SB,330-5,200.0,2022.02.10,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,부산항만공사,SB,21-2,800.0,2034.08.13,정기,AAA,AAA,2017.03.31,S R,,,,,,,,,,,,,,
회사채,부산항만공사,SB,21-2,800.0,2034.08.13,정기,안정적,안정적,2017.03.31,S R,,,,,,,,,,,,,,
회사채,부산항만공사,PFB,25,700.0,2027.04.06,본,,AAA,2017.03.31,S R,,,,,,,,,,,,,,
회사채,부산항만공사,PFB,25,700.0,2027.04.06,본,,안정적,2017.03.31,S R,,,,,,,,,,,,,,
회사채,삼성카드,SB,2268,1300.0,2022.03.17,정기,AA+,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,삼성카드,SB,2268,1300.0,2022.03.17,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2269,300.0,2022.06.20,정기,AA+,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2269,300.0,2022.06.20,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2273,1200.0,2022.12.20,본,,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2273,1200.0,2022.12.20,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,SB,1919-2,300.0,2022.03.04,정기,AA+,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,SB,1919-2,300.0,2022.03.04,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,FRN,1921-2,550.0,2022.06.20,정기,AA+,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,FRN,1921-2,550.0,2022.06.20,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,FRN,1924-4,300.0,2022.12.20,본,,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,FRN,1924-4,300.0,2022.12.20,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,SB,1926-2,200.0,2022.04.25,본,,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,SB,1926-2,200.0,2022.04.25,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,여수광양항만공사,SB,2013-03,800.0,2023.03.13,정기,AAA,AAA,2017.03.31,S R,,,,,,,,,,,,,,
회사채,여수광양항만공사,SB,2013-03,800.0,2023.03.13,정기,안정적,안정적,2017.03.31,S R,,,,,,,,,,,,,,
회사채,여수광양항만공사,PFB,2017-01,300.0,2022.04.05,본,,AAA,2017.03.31,S R,,,,,,,,,,,,,,
회사채,여수광양항만공사,PFB,2017-01,300.0,2022.04.05,본,,안정적,2017.03.31,S R,,,,,,,,,,,,,,
회사채,우리은행,SB,21-04-이표05-갑-20,3000.0,2022.04.20,본,,AAA,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,우리은행,SB,21-04-이표05-갑-20,3000.0,2022.04.20,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,우리카드,SB,105,600.0,2022.06.20,본,,AA,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,우리카드,SB,105,600.0,2022.06.20,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,우리카드,SB,99,500.0,2022.06.20,정기,AA,AA,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,우리카드,SB,99,500.0,2022.06.20,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,176-3,300.0,2022.06.21,정기,AA+,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,176-3,300.0,2022.06.21,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,180-2,400.0,2024.03.22,정기,AA+,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,180-2,400.0,2024.03.22,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,181,600.0,2022.06.21,본,,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,181,600.0,2022.06.21,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,186,200.0,2022.04.27,본,,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,186,200.0,2022.04.27,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,하나금융투자,ELB,617,1.84,2048.10.15,본,,AA,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,하나금융투자,ELB,617,1.84,2048.10.15,본,,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,하나카드,SB,95-3,500.0,2022.06.09,정기,AA,AA,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,하나카드,SB,95-3,500.0,2022.06.09,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,한국도로공사,PFB,660,1000.0,2027.04.18,본,,AAA,2017.03.31,S,,,,,,,,,,,,,,
